1,1,1
4,2,1
5,3,1
7,4,1
9,5,1
10,6,1
12,7,1
13,8,1
14,9,1
15,10,1
19,11,1
20,12,1
21,13,1
23,14,1
24,15,1
26,16,1
28,17,1
30,18,1
32,19,1
35,20,1
37,21,1
39,22,1
40,23,1
41,24,1
42,25,1
43,26,1
45,27,1
46,28,1
47,29,1
49,30,1
1,31,-1
1,32,-1
3,32,1
1,33,-1
4,33,1
1,34,-1
5,34,1
1,35,-1
7,35,1
1,36,-1
8,36,1
1,37,-1
11,37,1
1,38,-1
15,38,1
1,39,-1
18,39,1
1,40,-1
20,40,1
1,41,-1
24,41,1
1,42,-1
25,42,1
1,43,-1
26,43,1
1,44,-1
27,44,1
1,45,-1
28,45,1
1,46,-1
29,46,1
1,47,-1
31,47,1
1,48,-1
32,48,1
1,49,-1
34,49,1
1,50,-1
35,50,1
1,51,-1
38,51,1
1,52,-1
39,52,1
1,53,-1
41,53,1
1,54,-1
42,54,1
1,55,-1
43,55,1
1,56,-1
44,56,1
1,57,-1
45,57,1
1,58,-1
46,58,1
1,59,-1
47,59,1
1,60,-1
49,60,1
1,61,1
2,61,-1
2,62,-1
3,62,1
2,63,-1
4,63,1
2,64,-1
6,64,1
2,65,-1
10,65,1
2,66,-1
11,66,1
2,67,-1
13,67,1
2,68,-1
15,68,1
2,69,-1
18,69,1
2,70,-1
19,70,1
2,71,-1
20,71,1
2,72,-1
23,72,1
2,73,-1
24,73,1
2,74,-1
26,74,1
2,75,-1
27,75,1
2,76,-1
28,76,1
2,77,-1
29,77,1
2,78,-1
31,78,1
2,79,-1
32,79,1
2,80,-1
34,80,1
2,81,-1
36,81,1
2,82,-1
41,82,1
2,83,-1
42,83,1
2,84,-1
46,84,1
2,85,-1
48,85,1
3,86,-1
1,87,1
3,87,-1
2,88,1
3,88,-1
3,89,-1
4,89,1
3,90,-1
5,90,1
3,91,-1
6,91,1
3,92,-1
9,92,1
3,93,-1
10,93,1
3,94,-1
11,94,1
3,95,-1
12,95,1
3,96,-1
13,96,1
3,97,-1
16,97,1
3,98,-1
18,98,1
3,99,-1
19,99,1
3,100,-1
22,100,1
3,101,-1
23,101,1
3,102,-1
24,102,1
3,103,-1
25,103,1
3,104,-1
29,104,1
3,105,-1
32,105,1
3,106,-1
33,106,1
3,107,-1
41,107,1
3,108,-1
42,108,1
3,109,-1
49,109,1
4,110,-1
3,111,1
4,111,-1
4,112,-1
5,112,1
4,113,-1
7,113,1
4,114,-1
10,114,1
4,115,-1
11,115,1
4,116,-1
13,116,1
4,117,-1
14,117,1
4,118,-1
15,118,1
4,119,-1
17,119,1
4,120,-1
24,120,1
4,121,-1
26,121,1
4,122,-1
30,122,1
4,123,-1
33,123,1
4,124,-1
35,124,1
4,125,-1
40,125,1
4,126,-1
41,126,1
4,127,-1
42,127,1
4,128,-1
43,128,1
4,129,-1
44,129,1
4,130,-1
46,130,1
4,131,-1
47,131,1
4,132,-1
48,132,1
4,133,-1
49,133,1
5,134,-1
1,135,1
5,135,-1
3,136,1
5,136,-1
5,137,-1
6,137,1
5,138,-1
7,138,1
5,139,-1
9,139,1
5,140,-1
11,140,1
5,141,-1
12,141,1
5,142,-1
13,142,1
5,143,-1
14,143,1
5,144,-1
18,144,1
5,145,-1
19,145,1
5,146,-1
20,146,1
5,147,-1
21,147,1
5,148,-1
22,148,1
5,149,-1
