1,1,49.1702200470257
2,2,52.2032449344216
3,3,45.0011437481734
4,4,48.0233257263184
5,5,46.4675589081711
6,6,45.923385947688
7,7,46.8626021137767
8,8,48.4556072704305
9,9,48.9676747423067
10,10,50.3881673400336
11,11,49.1919451440329
12,12,51.8521950039676
13,13,47.0445224973152
14,14,53.7811743639095
15,15,45.2738759319793
16,16,51.704675101784
17,17,49.1730480236713
18,18,50.5868982844575
19,19,46.4038693859523
20,20,46.9810148908488
21,21,53.0074456867554
22,22,54.682615757194
23,23,48.1342417815924
24,24,51.9232261566931
25,25,53.7638915229604
26,26,53.9460666350385
27,27,45.8504421136978
28,28,45.3905478323288
29,29,46.6983041956457
30,30,53.7814250342941
31,31,45.9834683383305
32,32,49.2110762500505
33,33,54.578895301505
34,34,50.3316528497302
35,35,51.9187711395047
36,36,48.1551563100606
37,37,51.8650092768158
38,38,53.3462567189737
39,39,45.1828827734419
40,40,52.5014431494497
41,41,54.8886108890649
42,42,52.4816565437984
43,43,47.8044399206441
44,44,52.8927932845149
45,45,46.0322600657764
46,46,49.478935261759
47,47,54.085955030931
48,48,47.9361414837368
49,49,47.8777533858635
50,50,46.3002857211828
51,51,45.193669578703
52,52,51.7883553293989
53,53,47.1162811600006
54,54,47.6554665937223
55,55,49.9157315928034
56,56,45.5336254511708
57,57,50.7411760549201
58,58,46.4672857490581
59,59,50.8930553690328
60,60,51.9975836002093
61,61,46.0233442882783
62,62,49.1405598781957
63,63,51.9440015772774
64,64,49.141792695269
65,65,45.4995345894609
66,66,50.3589640591551
67,67,51.6379464521979
68,68,50.1488911205831
69,69,54.4459475599081
70,70,50.8655504050199
71,71,54.0340191528788
72,72,46.3747470414624
73,73,46.3927634725076
74,74,53.0739128870952
75,75,48.9767683698553
76,76,46.6535419711693
77,77,54.2750858039603
78,78,48.4776585974551
79,79,52.5081210313616
80,80,52.2599798535045
81,81,53.8330609120581
82,82,51.2367220705561
83,83,52.5094243402734
84,84,48.4889834197784
85,85,47.6992789176503
86,86,53.9588621819607
87,87,49.280911898713
88,88,54.6484004714839
89,89,51.6344149781845
90,90,51.2169572020912
91,91,46.1474597295338
92,92,54.4948925870707
93,93,49.4991213347994
94,94,50.7838961438713
95,95,49.0813680276128
96,96,47.3702698024303
97,97,54.0337952056225
98,98,50.7367948667229
99,99,45.0287032703116
100,100,51.1714491362072
101,101,48.266449017721
102,102,50.2705810225761
103,103,53.8594209931077
104,104,48.572697600025
105,105,54.085351509198
106,106,51.233601157918
107,107,45.1582124284656
108,108,54.2943723374376
109,109,51.9089691751692
110,110,54.9732285045148
111,111,46.7234050834533
112,112,46.3713574962888
113,113,54.3259546303716
114,114,51.968181614899
115,115,45.6600017272206
116,116,52.5546305260247
117,117,52.5387618846125
118,118,54.2302453554648
119,119,52.1152475862847
120,120,46.2427096197216
121,121,45.198801338398
122,122,45.2621098687772
123,123,45.2830648802079
124,124,47.4621106760305
125,125,53.6002794868289
126,126,50.3883106434165
127,127,50.5282197868577
128,128,53.4203089235961
129,129,46.2417331511991
130,130,47.7918367901114
131,131,50.8575927145829
132,132,54.6959574831967
133,133,50.6103021925571
134,134,45.1864728937294
135,135,53.0063267268062
136,136,47.3297427384102
137,137,53.0710519561878
138,138,48.8786064406417
139,139,53.6354185455943
140,140,52.4712164273718
141,141,50.5624023399042
142,142,46.3645522566068
143,143,45.5991768951221
144,144,46.2134345574074
145,145,45.4455187854476
146,146,46.0749412910609
147,147,47.2570933860785
148,148,52.1298898038268
149,149,50.5971698205414
150,150,45.1255598015912
151,151,45.7197427968949
152,152,54.6727633000027
153,153,50.6810046191994
154,154,47.0329323466099
155,155,47.5232574457032
156,156,52.4382585407509
157,157,46.9542948110932
158,158,50.8135892727326
159,159,54.7001998908831
160,160,53.4682880149004
161,161,47.3984775914759
162,162,49.9376971426873
163,163,51.1995571838138
164,164,53.2898089955018
165,165,46.5679139464608
166,166,45.1857620217741
167,167,45.7002214371922
168,168,49.8634511093703
169,169,51.0632946165333
170,170,50.6885143708648
171,171,48.1736240932216
172,172,54.8861615441245
173,173,50.797452192458
174,174,48.8014117262355
175,175,50.509482191179
176,176,52.453344309065
177,177,51.6923289345318
178,178,47.6491955766281
179,179,45.6633483442844
180,180,48.7008419791411
181,181,51.2971750702156
182,182,47.1017400991484
183,183,52.5275555373881
184,184,45.6653648135411
185,185,47.6031509857854
186,186,53.0475456374335
187,187,46.9343428262333
188,188,51.3946088087994
189,189,50.2467030912373
190,190,54.2480797039935
191,191,47.6329677048711
192,192,45.6596109068402
193,193,52.3506596328867
194,194,52.7217802954325
195,195,54.0781585250352
196,196,54.3197206919684
197,197,45.139515729756
198,198,47.3436208612142
199,199,51.1677835700166
200,200,54.4901632068762
201,201,54.5017611924708
202,202,50.5665318819516
203,203,54.1560634976627
204,204,51.4156620894634
205,205,48.9000771414125
206,206,49.8599066709691
207,207,51.0431048291997
208,208,50.4954792150856
209,209,54.2618142670645
210,210,54.1873343563361
211,211,48.9487561292355
212,212,54.6326252844071
213,213,46.7395566668046
214,214,46.2632951943964
215,215,46.3507915804673
216,216,50.056621656769
217,217,45.215248052742
218,218,54.4797021121768
219,219,53.2711547117073
220,220,45.1501898074212
221,221,46.7619625557506
222,222,48.3206357436684
