23,1,1
1,2,-1
6,2,1
1,3,-1
10,3,1
1,4,-1
58,4,1
2,5,-1
21,5,1
2,6,-1
47,6,1
2,7,-1
59,7,1
3,8,-1
17,8,1
3,9,-1
23,9,1
3,10,-1
30,10,1
3,11,-1
33,11,1
4,12,-1
1,13,1
4,13,-1
4,14,-1
8,14,1
4,15,-1
12,15,1
4,16,-1
20,16,1
4,17,-1
32,17,1
4,18,-1
37,18,1
4,19,-1
57,19,1
5,20,-1
21,20,1
5,21,-1
24,21,1
5,22,-1
25,22,1
5,23,-1
31,23,1
5,24,-1
32,24,1
6,25,-1
34,25,1
7,26,-1
42,26,1
7,27,-1
49,27,1
8,28,-1
8,29,-1
24,29,1
8,30,-1
35,30,1
8,31,-1
37,31,1
5,32,1
9,32,-1
9,33,-1
22,33,1
9,34,-1
27,34,1
9,35,-1
30,35,1
9,36,-1
36,36,1
9,37,-1
47,37,1
9,38,-1
51,38,1
9,39,-1
53,39,1
10,40,-1
37,40,1
10,41,-1
43,41,1
11,42,-1
12,42,1
11,43,-1
33,43,1
11,44,-1
43,44,1
11,45,-1
53,45,1
3,46,1
12,46,-1
6,47,1
12,47,-1
12,48,-1
13,48,1
12,49,-1
44,49,1
12,50,-1
45,50,1
12,51,-1
49,51,1
11,52,1
13,52,-1
12,53,1
13,53,-1
13,54,-1
17,54,1
13,55,-1
25,55,1
13,56,-1
29,56,1
13,57,-1
32,57,1
13,58,-1
52,58,1
4,59,1
14,59,-1
14,60,-1
29,60,1
14,61,-1
52,61,1
2,62,1
15,62,-1
15,63,-1
16,63,1
15,64,-1
41,64,1
15,65,-1
50,65,1
16,66,-1
18,66,1
16,67,-1
20,67,1
16,68,-1
25,68,1
16,69,-1
30,69,1
16,70,-1
37,70,1
16,71,-1
40,71,1
16,72,-1
44,72,1
2,73,1
17,73,-1
17,74,-1
25,74,1
17,75,-1
40,75,1
17,76,-1
47,76,1
17,77,-1
51,77,1
17,78,-1
54,78,1
10,79,1
18,79,-1
18,80,-1
30,80,1
18,81,-1
32,81,1
18,82,-1
54,82,1
19,83,-1
39,83,1
20,84,-1
37,84,1
20,85,-1
45,85,1
20,86,-1
57,86,1
4,87,1
21,87,-1
21,88,-1
26,88,1
21,89,-1
30,89,1
21,90,-1
44,90,1
22,91,-1
32,91,1
22,92,-1
42,92,1
22,93,-1
44,93,1
22,94,-1
51,94,1
22,95,-1
58,95,1
23,96,-1
26,96,1
23,97,-1
55,97,1
17,98,1
24,98,-1
23,99,1
24,99,-1
24,100,-1
33,100,1
24,101,-1
52,101,1
25,102,-1
37,102,1
25,103,-1
43,103,1
19,104,1
26,104,-1
26,105,-1
29,105,1
26,106,-1
32,106,1
26,107,-1
33,107,1
26,108,-1
40,108,1
26,109,-1
58,109,1
26,110,-1
59,110,1
7,111,1
27,111,-1
10,112,1
27,112,-1
27,113,-1
28,113,1
27,114,-1
34,114,1
27,115,-1
53,115,1
6,116,1
28,116,-1
26,117,1
28,117,-1
28,118,-1
32,118,1
28,119,-1
43,119,1
28,120,-1
49,120,1
28,121,-1
54,121,1
28,122,-1
55,122,1
29,123,-1
2,124,1
29,124,-1
7,125,1
29,125,-1
29,126,-1
58,126,1
10,127,1
30,127,-1
25,128,1
30,128,-1
30,129,-1
57,129,1
31,130,-1
41,130,1
10,131,1
32,131,-1
27,132,1
32,132,-1
32,133,-1
33,133,1
32,134,-1
41,134,1
32,135,-1
46,135,1
28,136,1
33,136,-1
29,137,1
33,137,-1
33,138,-1
34,138,1
33,139,-1
49,139,1
34,140,-1
48,140,1
8,141,1
35,141,-1
22,142,1
35,142,-1
34,143,1
35,143,-1
35,144,-1
51,144,1
35,145,-1
55,145,1
25,146,1
37,146,-1
37,147,-1
55,147,1
2,148,1
38,148,-1
27,149,1
38,149,-1
38,150,-1
44,150,1
5,151,1
39,151,-1
11,152,1
39,152,-1
18,153,1
39,153,-1
37,154,1
39,154,-1
39,155,-1
44,155,1
5,156,1
40,156,-1
10,157,1
40,157,-1
27,158,1
40,158,-1
40,159,-1
44,159,1
40,160,-1
54,160,1
5,161,1
41,161,-1
17,162,1
41,162,-1
26,163,1
41,163,-1
40,164,1
41,164,-1
41,165,-1
42,165,1
41,166,-1
44,166,1
41,167,-1
47,167,1
1,168,1
42,168,-1
7,169,1
42,169,-1
36,170,1
42,170,-1
37,171,1
42,171,-1
8,172,1
43,172,-1
25,173,1
43,173,-1
34,174,1
43,174,-1
42,175,1
43,175,-1
43,176,-1
56,176,1
43,177,-1
58,177,1
44,178,-1
2,179,1
44,179,-1
3,180,1
44,180,-1
29,181,1
44,181,-1
39,182,1
45,182,-1
4,183,1
46,183,-1
6,184,1
46,184,-1
6,185,1
47,185,-1
8,186,1
47,186,-1
20,187,1
47,187,-1
29,188,1
47,188,-1
47,189,1
48,189,-1
48,190,-1
50,190,1
21,191,1
49,191,-1
31,192,1
49,192,-1
