1,1,-1
2,1,1
1,2,-1
4,2,1
1,3,-1
5,3,1
1,4,-1
6,4,1
1,5,-1
12,5,1
2,6,-1
5,6,1
2,7,-1
7,7,1
2,8,-1
11,8,1
2,9,-1
19,9,1
2,10,-1
3,11,-1
4,11,1
3,12,-1
6,12,1
3,13,-1
11,13,1
3,14,1
4,14,-1
4,15,-1
15,15,1
4,16,-1
16,16,1
4,17,1
5,17,-1
5,18,-1
9,18,1
5,19,-1
13,19,1
5,20,-1
15,20,1
5,21,-1
18,21,1
2,22,1
6,22,-1
5,23,1
6,23,-1
6,24,-1
9,24,1
6,25,-1
14,25,1
6,26,-1
1,27,1
7,27,-1
4,28,1
7,28,-1
7,29,-1
8,29,1
7,30,-1
17,30,1
1,31,1
8,31,-1
4,32,1
8,32,-1
8,33,-1
9,33,1
8,34,-1
13,34,1
8,35,-1
14,35,1
2,36,1
9,36,-1
3,37,1
9,37,-1
5,38,1
9,38,-1
6,39,1
9,39,-1
7,40,1
9,40,-1
8,41,1
9,41,-1
9,42,-1
11,42,1
9,43,-1
12,43,1
9,44,-1
13,44,1
10,45,-1
11,45,1
10,46,-1
13,46,1
10,47,-1
15,47,1
1,48,1
11,48,-1
5,49,1
11,49,-1
10,50,1
11,50,-1
11,51,-1
13,51,1
11,52,-1
14,52,1
11,53,-1
17,53,1
11,54,-1
18,54,1
11,55,-1
2,56,1
12,56,-1
4,57,1
12,57,-1
9,58,1
12,58,-1
11,59,1
12,59,-1
12,60,-1
19,60,1
1,61,1
13,61,-1
12,62,1
13,62,-1
13,63,-1
14,63,1
9,64,1
14,64,-1
6,65,1
15,65,-1
9,66,1
15,66,-1
3,67,1
16,67,-1
5,68,1
16,68,-1
6,69,1
16,69,-1
13,70,1
16,70,-1
16,71,1
17,71,-1
17,72,-1
18,72,1
5,73,1
18,73,-1
6,74,1
18,74,-1
18,75,1
19,75,-1
1,76,1
2,77,1
11,78,1
14,79,1
15,80,1
20,81,-1
23,81,1
20,82,-1
32,82,1
20,83,-1
36,83,1
20,84,-1
38,84,1
21,85,-1
22,85,1
20,86,1
22,86,-1
22,87,-1
24,87,1
22,88,-1
25,88,1
22,89,-1
23,90,-1
25,90,1
23,91,-1
28,91,1
20,92,1
24,92,-1
22,93,1
24,93,-1
24,94,-1
27,94,1
24,95,-1
29,95,1
24,96,-1
30,96,1
24,97,-1
33,97,1
24,98,1
25,98,-1
25,99,-1
36,99,1
23,100,1
26,100,-1
26,101,-1
33,101,1
26,102,-1
37,102,1
25,103,1
27,103,-1
27,104,-1
34,104,1
21,105,1
28,105,-1
23,106,1
28,106,-1
24,107,1
28,107,-1
27,108,1
28,108,-1
28,109,-1
37,109,1
28,110,-1
26,111,1
29,111,-1
28,112,1
29,112,-1
29,113,-1
32,113,1
29,114,-1
21,115,1
30,115,-1
23,116,1
30,116,-1
26,117,1
30,117,-1
30,118,-1
32,118,1
31,119,-1
36,119,1
31,120,-1
38,120,1
31,121,-1
20,122,1
32,122,-1
31,123,1
32,123,-1
21,124,1
33,124,-1
29,125,1
33,125,-1
33,126,-1
21,127,1
34,127,-1
25,128,1
34,128,-1
26,129,1
34,129,-1
27,130,1
34,130,-1
30,131,1
34,131,-1
32,132,1
34,132,-1
33,133,1
34,133,-1
21,134,1
35,134,-1
22,135,1
35,135,-1
23,136,1
35,136,-1
34,137,1
35,137,-1
35,138,-1
38,138,1
35,139,-1
27,140,1
36,140,-1
28,141,1
36,141,-1
29,142,1
36,142,-1
31,143,1
36,143,-1
34,144,1
36,144,-1
36,145,-1
37,145,1
20,146,1
37,146,-1
27,147,1
37,147,-1
29,148,1
37,148,-1
30,149,1
37,149,-1
25,150,1
38,150,-1
26,151,1
38,151,-1
28,152,1
38,152,-1
37,153,1
38,153,-1
38,154,-1
21,155,1
34,156,1
39,157,-1
40,157,1
39,158,-1
42,158,1
39,159,-1
46,159,1
39,160,-1
47,160,1
39,161,-1
55,161,1
40,162,-1
41,162,1
40,163,-1
47,163,1
40,164,-1
50,164,1
40,165,-1
52,165,1
41,166,-1
43,166,1
41,167,-1
45,167,1
