37,1,1
79,2,1
1,3,-1
20,3,1
1,4,-1
29,4,1
1,5,-1
31,5,1
1,6,-1
34,6,1
1,7,-1
35,7,1
1,8,-1
54,8,1
1,9,-1
57,9,1
1,10,-1
79,10,1
1,11,-1
81,11,1
2,12,-1
3,12,1
2,13,-1
16,13,1
2,14,-1
86,14,1
2,15,-1
98,15,1
3,16,-1
42,16,1
4,17,-1
19,17,1
4,18,-1
59,18,1
5,19,-1
29,19,1
5,20,-1
46,20,1
5,21,-1
93,21,1
1,22,1
6,22,-1
6,23,-1
39,23,1
6,24,-1
47,24,1
6,25,-1
97,25,1
7,26,-1
84,26,1
7,27,-1
95,27,1
8,28,-1
19,28,1
9,29,-1
82,29,1
9,30,-1
87,30,1
10,31,-1
34,31,1
10,32,-1
84,32,1
10,33,-1
91,33,1
11,34,-1
86,34,1
2,35,1
12,35,-1
12,36,-1
13,36,1
12,37,-1
26,37,1
12,38,-1
69,38,1
13,39,-1
14,39,1
13,40,-1
18,40,1
13,41,-1
23,41,1
13,42,-1
43,42,1
13,43,-1
61,43,1
13,44,-1
79,44,1
13,45,-1
81,45,1
14,46,-1
22,46,1
14,47,-1
38,47,1
14,48,-1
60,48,1
15,49,-1
76,49,1
16,50,-1
34,50,1
16,51,-1
47,51,1
14,52,1
17,52,-1
17,53,-1
30,53,1
17,54,-1
91,54,1
18,55,-1
24,55,1
18,56,-1
57,56,1
19,57,-1
22,57,1
19,58,-1
41,58,1
19,59,-1
90,59,1
20,60,-1
70,60,1
20,61,-1
75,61,1
21,62,-1
45,62,1
21,63,-1
68,63,1
22,64,-1
38,64,1
10,65,1
23,65,-1
23,66,-1
26,66,1
23,67,-1
65,67,1
23,68,-1
91,68,1
24,69,-1
74,69,1
25,70,-1
46,70,1
26,71,-1
56,71,1
26,72,-1
61,72,1
26,73,-1
75,73,1
26,74,-1
78,74,1
26,75,-1
80,75,1
18,76,1
27,76,-1
28,77,-1
56,77,1
28,78,-1
69,78,1
28,79,-1
98,79,1
7,80,1
29,80,-1
30,81,-1
97,81,1
14,82,1
31,82,-1
31,83,-1
51,83,1
31,84,-1
62,84,1
31,85,-1
85,85,1
32,86,-1
77,86,1
33,87,-1
36,87,1
34,88,-1
51,88,1
34,89,-1
62,89,1
34,90,-1
93,90,1
25,91,1
35,91,-1
37,92,-1
74,92,1
6,93,1
38,93,-1
38,94,-1
45,94,1
11,95,1
39,95,-1
28,96,1
39,96,-1
39,97,-1
51,97,1
39,98,-1
71,98,1
9,99,1
40,99,-1
41,100,-1
11,101,1
41,101,-1
41,102,-1
67,102,1
41,103,-1
75,103,1
41,104,-1
90,104,1
32,105,1
42,105,-1
42,106,-1
84,106,1
42,107,-1
90,107,1
43,108,-1
57,108,1
6,109,1
44,109,-1
44,110,-1
82,110,1
32,111,1
45,111,-1
42,112,1
48,112,-1
48,113,-1
73,113,1
16,114,1
49,114,-1
45,115,1
49,115,-1
49,116,-1
63,116,1
31,117,1
50,117,-1
20,118,1
51,118,-1
52,119,-1
73,119,1
52,120,-1
77,120,1
27,121,1
53,121,-1
36,122,1
53,122,-1
49,123,1
53,123,-1
53,124,-1
58,124,1
40,125,1
54,125,-1
54,126,-1
85,126,1
21,127,1
55,127,-1
45,128,1
55,128,-1
51,129,1
55,129,-1
55,130,-1
62,130,1
55,131,-1
86,131,1
3,132,1
56,132,-1
56,133,-1
62,133,1
56,134,-1
98,134,1
1,135,1
57,135,-1
34,136,1
57,136,-1
42,137,1
57,137,-1
57,138,-1
61,138,1
57,139,-1
85,139,1
26,140,1
58,140,-1
44,141,1
58,141,-1
58,142,-1
59,142,1
58,143,-1
71,143,1
58,144,-1
85,144,1
59,145,-1
59,146,-1
62,146,1
60,147,-1
82,147,1
60,148,-1
90,148,1
3,149,1
61,149,-1
14,150,1
61,150,-1
61,151,-1
80,151,1
61,152,-1
93,152,1
34,153,1
62,153,-1
45,154,1
62,154,-1
53,155,1
62,155,-1
62,156,-1
75,156,1
3,157,1
63,157,-1
64,158,-1
98,158,1
2,159,1
66,159,-1
66,160,-1
72,160,1
66,161,-1
84,161,1
32,162,1
67,162,-1
67,163,-1
87,163,1
67,164,-1
92,164,1
52,165,1
68,165,-1
68,166,-1
85,166,1
25,167,1
69,167,-1
31,168,1
69,168,-1
43,169,1
69,169,-1
54,170,1
69,170,-1
69,171,-1
78,171,1
52,172,1
71,172,-1
71,173,-1
74,173,1
65,174,1
72,174,-1
72,175,-1
97,175,1
53,176,1
73,176,-1
11,177,1
74,177,-1
50,178,1
74,178,-1
74,179,-1
77,179,1
74,180,-1
94,180,1
22,181,1
75,181,-1
47,182,1
75,182,-1
54,183,1
75,183,-1
63,184,1
75,184,-1
73,185,1
75,185,-1
75,186,-1
77,187,-1
37,188,1
78,188,-1
46,189,1
78,189,-1
55,190,1
79,190,-1
10,191,1
80,191,-1
24,192,1
80,192,-1
31,193,1
80,193,-1
40,194,1
80,194,-1
51,195,1
80,195,-1
75,196,1
80,196,-1
53,197,1
82,197,-1
69,198,1
82,198,-1
80,199,1
83,199,-1
2,200,1
84,200,-1
42,201,1
84,201,-1
69,202,1
84,202,-1
3,203,1
86,203,-1
5,204,1
86,204,-1
69,205,1
87,205,-1
79,206,1
87,206,-1
87,207,-1
89,207,1
87,208,-1
97,208,1
14,209,1
88,209,-1
25,210,1
88,210,-1
2,211,1
89,211,-1
67,212,1
89,212,-1
89,213,-1
91,213,1
37,214,1
90,214,-1
41,215,1
90,215,-1
52,216,1
90,216,-1
63,217,1
90,217,-1
70,218,1
90,218,-1
90,219,-1
95,219,1
17,220,1
91,220,-1
22,221,1
91,221,-1
90,222,1
91,222,-1
12,223,1
92,223,-1
15,224,1
92,224,-1
24,225,1
92,225,-1
44,226,1
92,226,-1
54,227,1
92,227,-1
90,228,1
93,228,-1
3,229,1
94,229,-1
15,230,1
94,230,-1
24,231,1
94,231,-1
26,232,1
94,232,-1
94,233,-1
95,233,1
18,234,1
95,234,-1
66,235,1
95,235,-1
31,236,1
96,236,-1
58,237,1
96,237,-1
80,238,1
96,238,-1
81,239,1
96,239,-1
87,240,1
96,240,-1
8,241,1
97,241,-1
7,242,1
98,242,-1
51,243,1
98,243,-1
